SKU;Brand;Title;Rating Value;Review Count;Price;Availability;Item;Model;URL Image;URL 
1000308685;Whirlpool;Whirlpool 19.7-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel;4.0;128.0;3443;InStock;916709;WRF550CDHZ;//mobileimages.lowes.com/product/converted/883049/883049449302.jpg;https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000308685
1000310569;Whirlpool;Whirlpool 22.1-cu ft 3-Door 33-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel;4.5;362.0;null;InStock;916699;WRF532SMHZ;//mobileimages.lowes.com/product/converted/883049/883049445403.jpg;https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000310569
1000121075;Maytag;Maytag 19.6-cu ft 3-Door 30-in French Door Refrigerator with Deli Drawer - Fingerprint Resistant Stainless Steel;4.5;150.0;null;InStock;731362;MFF2055FRZ;//mobileimages.lowes.com/product/converted/883049/883049405001.jpg;https://www.lowes.com/pd/Maytag-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000121075
1000121077;Maytag;Maytag 21.7-cu ft 3-Door 33-in French Door Refrigerator with Beverage Chiller Compartment - Fingerprint Resistant Stainless Steel;4.5;1159.0;null;InStock;731365;MFI2269FRZ;//mobileimages.lowes.com/product/converted/883049/883049407593.jpg;https://www.lowes.com/pd/Maytag-21-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000121077
1000119997;Samsung;Samsung 4-Door Flex with Food Showcase 22.1-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR;3.5;391.0;null;InStock;746656;RF22K9381SR;//mobileimages.lowes.com/product/converted/887276/887276144399.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-22-1-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/1000119997
1000108631;Samsung;Samsung 25.5-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.0;1716.0;null;InStock;730693;RF260BEAESG;//mobileimages.lowes.com/product/converted/887276/887276181783.jpg;https://www.lowes.com/pd/Samsung-25-5-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000108631
1000108633;Samsung;Samsung 29.7-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;3.0;47.0;null;InStock;805351;RF30KMEDBSG;//mobileimages.lowes.com/product/converted/887276/887276180663.jpg;https://www.lowes.com/pd/Samsung-29-7-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000108633
1000111723;KitchenAid;KitchenAid 22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispenser - Black Stainless with PrintShield Finish;4.5;922.0;null;InStock;732146;KRFF302EBS;//mobileimages.lowes.com/product/converted/883049/883049416755.jpg;https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000111723
1000074167;GE;GE 23.8-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.5;1241.0;null;InStock;656437;GFE24JSKSS;//mobileimages.lowes.com/product/converted/084691/084691814108.jpg;https://www.lowes.com/pd/GE-23-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000074167
1000111719;KitchenAid;KitchenAid 25.2-cu ft 3-Door Standard-Depth 36-in French Door Refrigerator with Interior Dispense - Black Stainless with PrintShield Finish;4.5;1107.0;null;InStock;732144;KRFF305EBS;//mobileimages.lowes.com/product/converted/883049/883049416762.jpg;https://www.lowes.com/pd/KitchenAid-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000111719
1000069693;GE;GE 24.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR;4.5;3305.0;1899;InStock;612842;GNE25JMKES;//mobileimages.lowes.com/product/converted/084691/084691814160.jpg;https://www.lowes.com/pd/GE-24-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000069693
50331731;KitchenAid;KitchenAid 20.8-cu ft 3-Door 36-in Built-in French Door Refrigerator with Platinum Interior Design - Stainless Steel;4.0;43.0;null;InStock;609460;KBFN506ESS;//mobileimages.lowes.com/product/converted/883049/883049336886.jpg;https://www.lowes.com/pd/KitchenAid-20-8-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50331731
1000040109;Samsung;Samsung 4-Door Flex 28.1-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.0;848.0;null;InStock;780372;RF28K9070SG;//mobileimages.lowes.com/product/converted/887276/887276127385.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-28-1-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000040109
1000053635;GE;GE 20.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR;4.5;247.0;null;InStock;670854;GNE21FMKES;//mobileimages.lowes.com/product/converted/084691/084691818755.jpg;https://www.lowes.com/pd/GE-20-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000053635
1000035575;Bosch;Bosch Benchmark 19.5-cu ft Built-In French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.0;26.0;null;InStock;714647;B36BT830NS;//mobileimages.lowes.com/product/converted/825225/825225899174.jpg;https://www.lowes.com/pd/Bosch-Benchmark-19-5-cu-ft-Built-In-French-Door-Refriger/1000035575
1000029093;KitchenAid;KitchenAid 25.8-cu ft 5-Door 36-in French Door Refrigerator, Platinum Interior Design - Black Stainless with PrintShield Finish;4.5;3821.0;null;InStock;719529;KRMF706EBS;//mobileimages.lowes.com/product/converted/883049/883049347042.jpg;https://www.lowes.com/pd/KitchenAid-25-8-cu-ft-5-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000029093
1000029089;KitchenAid;KitchenAid 21.9-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Interior Dispense - Black Stainless;4.0;962.0;null;InStock;719528;KRFC302EBS;//mobileimages.lowes.com/product/converted/883049/883049360997.jpg;https://www.lowes.com/pd/KitchenAid-21-9-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000029089
999997688;Samsung;Samsung 24.6-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.0;987.0;null;InStock;751819;RF263BEAESG;//mobileimages.lowes.com/product/converted/887276/887276117782.jpg;https://www.lowes.com/pd/Samsung-24-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/999997688
1000571917;LG;LG Smart Wi-Fi Enabled 26.2-cu ft French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.5;747.0;null;InStock;1110029;LFXS26973D;//mobileimages.lowes.com/product/converted/048231/048231797115.jpg;https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-26-2-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000571917
1000437527;Samsung;Samsung Family Hub Wi-Fi Enabled Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR;4.5;995.0;null;InStock;1038970;RF22N9781SR;//mobileimages.lowes.com/product/converted/887276/887276259277.jpg;https://www.lowes.com/pd/Samsung-Family-Hub-Wi-Fi-Enabled-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000437527
1000043775;Samsung;Samsung 4-Door Flex with Food Showcase 22.1-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.0;361.0;4199;InStock;712503;RF22K9381SG;//mobileimages.lowes.com/product/converted/887276/887276144382.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-22-1-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000043775
1000043785;Samsung;Samsung 4-Door Flex with Food Showcase 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;3.5;383.0;null;InStock;780368;RF28K9380SG;//mobileimages.lowes.com/product/converted/887276/887276144405.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000043785
1000043787;Samsung;Samsung 4-Door Flex with Food Showcase 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR;3.5;383.0;null;InStock;780369;RF28K9380SR;//mobileimages.lowes.com/product/converted/887276/887276144412.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-with-Food-Showcase-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/1000043787
1000048163;GE;GE 27.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR;4.5;3701.0;null;InStock;786384;GFE28GMKES;//mobileimages.lowes.com/product/converted/084691/084691819028.jpg;https://www.lowes.com/pd/GE-27-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000048163
1000048191;GE;GE 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR;4.0;971.0;3129;OutOfStock;786386;GYE22HMKES;//mobileimages.lowes.com/product/converted/084691/084691818182.jpg;https://www.lowes.com/pd/GE-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000048191
1000048205;GE;GE 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.0;971.0;null;InStock;786387;GYE22HSKSS;//mobileimages.lowes.com/product/converted/084691/084691818168.jpg;https://www.lowes.com/pd/GE-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000048205
1000040113;Samsung;Samsung 4-Door Flex 28.1-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR;4.0;848.0;null;InStock;780373;RF28K9070SR;//mobileimages.lowes.com/product/converted/887276/887276134758.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-28-1-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000040113
50415262;KitchenAid;KitchenAid 20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Interior Dispense - White;4.5;2593.0;null;InStock;570359;KRFC300EWH;//mobileimages.lowes.com/product/converted/883049/883049360874.jpg;https://www.lowes.com/pd/KitchenAid-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/50415262
50415264;KitchenAid;KitchenAid 19.7-cu ft 3-Door Standard-Depth 30-in French Door Refrigerator with Interior Dispense - White;4.5;501.0;null;InStock;570361;KRFF300EWH;//mobileimages.lowes.com/product/converted/883049/883049360324.jpg;https://www.lowes.com/pd/KitchenAid-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White/50415264
50415266;KitchenAid;KitchenAid 19.7-cu ft 3-Door Standard-Depth 30-in French Door Refrigerator with Interior Dispense - Stainless Steel;4.5;502.0;null;InStock;570362;KRFF300ESS;//mobileimages.lowes.com/product/converted/883049/883049360348.jpg;https://www.lowes.com/pd/KitchenAid-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50415266
50426210;KitchenAid;KitchenAid 21.9-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Interior Dispense - Stainless Steel;4.0;398.0;null;InStock;735646;KRFC302ESS;//mobileimages.lowes.com/product/converted/883049/883049360980.jpg;https://www.lowes.com/pd/KitchenAid-21-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50426210
50073201;Samsung;Samsung 4-Door Flex 22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;3.5;226.0;3499;OutOfStock;492907;RF24FSEDBSR;//mobileimages.lowes.com/product/converted/887276/887276023458.jpg;https://www.lowes.com/pd/Samsung-4-Door-Flex-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50073201
50100186;Whirlpool;Whirlpool 19.7-cu ft French Door Refrigerator with Ice Maker (White);4.0;1070.0;null;InStock;567345;WRF560SMYW;//mobileimages.lowes.com/product/converted/883049/883049243962.jpg;https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White/50100186
1000140505;KitchenAid;KitchenAid 19.7-cu ft 3-Door Standard-Depth 30-in French Door Refrigerator with Interior Dispense - Black Stainless with PrintShield Finish;4.5;2700.0;null;InStock;824222;KRFF300EBS;//mobileimages.lowes.com/product/converted/883049/883049418926.jpg;https://www.lowes.com/pd/KitchenAid-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000140505
1000140499;KitchenAid;KitchenAid 23.8-cu ft 3-Door Counter-Depth 36-in Energy Star French Door Refrigerator with Slide-Away Shelf - Stainless Steel;4.0;218.0;4221;OutOfStock;824041;KRFC604FSS;//mobileimages.lowes.com/product/converted/883049/883049402666.jpg;https://www.lowes.com/pd/KitchenAid-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000140499
1000217709;Samsung;Samsung 22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;3.0;258.0;null;InStock;845496;RF23M8070SG;//mobileimages.lowes.com/product/converted/887276/887276192598.jpg;https://www.lowes.com/pd/Samsung-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000217709
1000225601;Samsung;Samsung 22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;3.0;226.0;null;InStock;689594;RF23M8090SG;//mobileimages.lowes.com/product/converted/887276/887276192611.jpg;https://www.lowes.com/pd/Samsung-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000225601
50273985;LG;LG 29.7-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR;4.0;889.0;3999;OutOfStock;80345;LMXS30776S;//mobileimages.lowes.com/product/converted/048231/048231786201.jpg;https://www.lowes.com/pd/LG-29-7-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/50273985
50297287;Samsung;Samsung 17.5-cu ft 3-Door Counter-Depth French Door Refrigerators Single Ice Maker (White);3.5;559.0;null;InStock;652270;RF18HFENBWW;//mobileimages.lowes.com/product/converted/887276/887276038421.jpg;https://www.lowes.com/pd/Samsung-17-5-cu-ft-3-Door-Counter-Depth-French-Door-Refrigerators-Single-Ice-Maker-White/50297287
50297285;Samsung;Samsung 19.43-cu ft 3-Door Standard-Depth French Door Refrigerators Single Ice Maker (Stainless Steel);4.0;295.0;1599;OutOfStock;652269;RF20HFENBSR;//mobileimages.lowes.com/product/converted/887276/887276038452.jpg;https://www.lowes.com/pd/Samsung-19-43-cu-ft-3-Door-Standard-Depth-French-Door-Refrigerators-Single-Ice-Maker-Stainless-Steel/50297285
50300091;LG;LG 22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.0;273.0;null;InStock;646957;LMXC23746S;//mobileimages.lowes.com/product/converted/048231/048231786232.jpg;https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50300091
50394736;KitchenAid;KitchenAid 22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - White;4.5;922.0;null;InStock;528564;KRFF302EWH;//mobileimages.lowes.com/product/converted/883049/883049360904.jpg;https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/50394736
50396536;KitchenAid;KitchenAid 25.2-cu ft 3-Door Standard-Depth 36-in French Door Refrigerator with Interior Dispense - Stainless Steel with PrintShield Finish;4.5;1110.0;null;InStock;534727;KRFF305ESS;//mobileimages.lowes.com/product/converted/883049/883049360942.jpg;https://www.lowes.com/pd/KitchenAid-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50396536
50396532;KitchenAid;KitchenAid 25.2-cu ft 3-Door Standard-Depth 36-in French Door Refrigerator with Interior Dispense - White;4.5;1110.0;2221;OutOfStock;534722;KRFF305EWH;//mobileimages.lowes.com/product/converted/883049/883049360935.jpg;https://www.lowes.com/pd/KitchenAid-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/50396532
50331729;KitchenAid;KitchenAid 20.8-cu ft 3-Door 36-in Built-in Panel Ready French Door Refrigerator with Platinum Interior Design;4.0;43.0;null;InStock;609459;KBFN506EPA;//mobileimages.lowes.com/product/converted/883049/883049336862.jpg;https://www.lowes.com/pd/KitchenAid-20-8-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Panel-Ready/50331729
50143402;Samsung;Samsung 24.73-cu ft 4-Door French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;3.5;487.0;3199;OutOfStock;511090;RF25HMEDBSR;//mobileimages.lowes.com/product/converted/887276/887276966069.jpg;https://www.lowes.com/pd/Samsung-24-73-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50143402
50183343;LG;LG 21.8-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.5;399.0;null;InStock;551650;LFC22770ST;//mobileimages.lowes.com/product/converted/048231/048231784894.jpg;https://www.lowes.com/pd/LG-21-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50183343
50331733;KitchenAid;KitchenAid 24.2-cu ft 3-Door 42-in Built-in Panel Ready French Door Refrigerator with Platinum Interior Design;4.0;38.0;null;InStock;609463;KBFN502EPA;//mobileimages.lowes.com/product/converted/883049/883049336923.jpg;https://www.lowes.com/pd/KitchenAid-24-2-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Panel-Ready-ENERGY-STAR/50331733
50385668;KitchenAid;KitchenAid 24.2-cu ft 3-Door 42-in Built-in French Door Refrigerator with Platinum Interior Design - Stainless Steel;4.0;113.0;null;InStock;534523;KBFN502ESS;//mobileimages.lowes.com/product/converted/883049/883049336947.jpg;https://www.lowes.com/pd/KitchenAid-24-2-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385668
50385666;KitchenAid;KitchenAid 22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - Stainless Steel;4.5;923.0;2554;InStock;484282;KRFF302ESS;//mobileimages.lowes.com/product/converted/883049/883049360911.jpg;https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385666
1000488681;GE;GE 27-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR;4.5;2178.0;null;InStock;1087588;GNE27JMMES;//mobileimages.lowes.com/product/converted/084691/084691828358.jpg;https://www.lowes.com/pd/GE-27-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000488681
1000286263;Whirlpool;Whirlpool 25.2-cu ft 3-Door 36-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel;4.5;202.0;1832;OutOfStock;916702;WRF535SMHZ;//mobileimages.lowes.com/product/converted/883049/883049445366.jpg;https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000286263
1000286259;Whirlpool;Whirlpool 25.2-cu ft 3-Door 36-in French Door Refrigerator with Ice Maker - Black;4.5;201.0;1721;OutOfStock;916700;WRF535SMHB;//mobileimages.lowes.com/product/converted/883049/883049442020.jpg;https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000286259
1000310563;Whirlpool;Whirlpool 22.1-cu ft 3-Door 33-in French Door Refrigerator with Ice Maker - White;4.5;361.0;2110;OutOfStock;916698;WRF532SMHW;//mobileimages.lowes.com/product/converted/883049/883049442013.jpg;https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000310563
1000290043;Whirlpool;Whirlpool 23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Fingerprint Resistant Stainless Steel;3.5;82.0;3998;InStock;916725;WRF954CIHZ;//mobileimages.lowes.com/product/converted/883049/883049463209.jpg;https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000290043
1000287227;Whirlpool;Whirlpool 20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - White;4.5;555.0;2221;OutOfStock;916707;WRF540CWHW;//mobileimages.lowes.com/product/converted/883049/883049449487.jpg;https://www.lowes.com/pd/Whirlpool-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000287227
1000276687;Frigidaire;Frigidaire 27.6-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.0;368.0;2049;InStock;907202;FFHN2750TS;//mobileimages.lowes.com/product/converted/012505/012505644450.jpg;https://www.lowes.com/pd/Frigidaire-27-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000276687
1000342269;GE;GE 27.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate);4.5;3851.0;null;InStock;962600;GFE28GELDS;//mobileimages.lowes.com/product/converted/084691/084691828679.jpg;https://www.lowes.com/pd/GE-27-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate/1000342269
1000342993;LG;LG Smart Wi-Fi Enabled 27.9-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR;4.5;427.0;null;InStock;950199;LFXS28968D;//mobileimages.lowes.com/product/converted/048231/048231794855.jpg;https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-27-9-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000342993
1000341597;Samsung;Samsung 17.5-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel);3.0;475.0;1699;OutOfStock;958862;RF18HFENBSG;//mobileimages.lowes.com/product/converted/887276/887276247229.jpg;https://www.lowes.com/pd/Samsung-17-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1000341597
1000337019;Whirlpool;Whirlpool 23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Black Stainless;4.0;205.0;4110;OutOfStock;880342;WRF954CIHV;//mobileimages.lowes.com/product/converted/883049/883049451633.jpg;https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000337019
1000337085;Whirlpool;Whirlpool 24.7-cu ft 3-Door 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - White;4.0;481.0;null;InStock;956199;WRF555SDHW;//mobileimages.lowes.com/product/converted/883049/883049465852.jpg;https://www.lowes.com/pd/Whirlpool-24-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000337085
1000347769;GE;GE 17.5-cu ft Counter-depth French Door Refrigerator with Ice Maker (Black Stainless) ENERGY STAR;4.0;497.0;2599;OutOfStock;952953;GYE18JBLTS;//mobileimages.lowes.com/product/converted/084691/084691825692.jpg;https://www.lowes.com/pd/GE-17-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Black-Stainless-ENERGY-STAR/1000347769
1000347773;GE;GE 17.5-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR;4.0;497.0;null;InStock;952954;GYE18JSLSS;//mobileimages.lowes.com/product/converted/084691/084691825708.jpg;https://www.lowes.com/pd/GE-17-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000347773
1000347757;GE;GE 18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (White) ENERGY STAR;4.5;1458.0;null;InStock;952950;GWE19JGLWW;//mobileimages.lowes.com/product/converted/084691/084691825654.jpg;https://www.lowes.com/pd/GE-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000347757
1000347753;GE;GE 18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Black) ENERGY STAR;4.5;1458.0;null;InStock;952949;GWE19JGLBB;//mobileimages.lowes.com/product/converted/084691/084691825661.jpg;https://www.lowes.com/pd/GE-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000347753
